Date,alpha,beta,rho,sigma,Duration
9/23/2015,1.512749811,1,-0.908651404,0.192958654,88
9/24/2015,0.966213493,1,-1,0.209427593,87
9/25/2015,1.467341069,0.990761944,-0.842879465,0.214132755,86
9/28/2015,1.770998734,1,-0.569512607,0.213668947,83
9/29/2015,1.244613867,0.655616875,-0.944080775,1.366783889,82
9/30/2015,1.288183976,0.342411805,-0.912273567,6.632920918,81
10/1/2015,1.192892498,0.258475973,-0.911362562,10,80
10/2/2015,0.919013153,1,-1,0.196557674,79
10/5/2015,1.125776136,1,-0.688816199,0.181278195,76
10/6/2015,1.412511657,1,-0.719202601,0.178740517,75
10/7/2015,1.141684605,1,-1,0.178089306,74
10/8/2015,0.993468101,0.981872515,-1,0.188500854,73
10/9/2015,1.51532924,0.656617914,-0.931182313,0.982020288,84
10/12/2015,1.363934637,0.834776044,-0.964404494,0.39916862,81
10/13/2015,1.507424181,0.906498466,-1,0.268428027,80
10/14/2015,1.505160096,0.601187629,-0.932591155,1.378502115,79
10/15/2015,1.251356977,0.800216464,-0.772267207,0.455279818,78
10/16/2015,1.534292789,0.597850639,-1,1.276261416,77
10/19/2015,1.593637848,0.655248157,-1,0.879026974,74
10/20/2015,1.69957257,0.551025244,-0.876659661,1.534720329,73
10/21/2015,1.561488135,0.657700661,-0.85813714,0.95203755,87
10/22/2015,0.88459811,1,-1,0.141391323,86
10/23/2015,1.206027764,1,-0.555962401,0.145343021,85
10/26/2015,0.731375206,1,-1,0.154939222,82
10/27/2015,1.647291623,0.576579602,-0.834839409,1.369960731,81
10/28/2015,1.201181003,0.916465689,-1,0.227834584,80
10/29/2015,0.86493107,1,-0.670568682,0.15736571,79
10/30/2015,1.636718106,0.342252708,-0.756446416,4.74227081,78
11/2/2015,0.852851664,1,-1,0.148386337,75
11/3/2015,2.002449595,0.997149073,-0.611983522,0.132131395,74
11/4/2015,0.877358375,1,-0.934335358,0.159818515,73
11/5/2015,1.705203044,0.712635349,-0.892852437,0.660373915,107
11/6/2015,1.880998788,0.999121599,-0.800729019,0.134646432,106
11/9/2015,1.337685848,0.570297199,-1,1.514290218,103
11/10/2015,1.519660089,1,-1,0.152149259,102
11/11/2015,1.58958233,0.615224172,-0.917806542,1.165740793,101
11/12/2015,1.546823445,1,-0.913924921,0.165876303,100
11/13/2015,1.405553566,1,-1,0.182228993,99
11/16/2015,1.148076593,1,-1,0.16338795,96
11/17/2015,1.466481375,0.603383683,-0.839154428,1.436683497,95
11/18/2015,1.210431926,0.991154466,-1,0.160362886,94
11/19/2015,1.849000453,0.998666992,-0.831565313,0.153507626,93
11/20/2015,1.444956991,1,-0.887370377,0.145543303,92
11/23/2015,1.130306627,1,-1,0.148284338,89
11/24/2015,1.081486757,1,-1,0.145768303,88
11/25/2015,1.163932375,0.991760415,-1,0.151776429,87
11/27/2015,1.642645294,0.944844727,-1,0.199588766,85
11/30/2015,1.410469395,1,-0.969922451,0.151294749,82
12/1/2015,1.349643981,0.989926086,-1,0.151608072,81
12/2/2015,1.764940659,0.976498966,-0.846521165,0.164493473,80
12/3/2015,1.592466284,0.579435367,-0.862579676,1.511690083,79
12/4/2015,1.612551185,1,-0.831926365,0.139885976,78
12/7/2015,1.197826514,0.6804439,-0.60296951,0.846133529,75
12/8/2015,1.76392123,0.69368713,-0.843013186,0.783340033,74
12/9/2015,2.191856099,0.984483094,-0.384848368,0.158012191,73
12/10/2015,1.549676396,1,-0.8862836,0.172915749,100
12/11/2015,1.543178068,1,-0.934712186,0.199579505,99
12/14/2015,1.371894849,0.607235027,-0.877849664,1.485954521,96
12/15/2015,0.991430995,1,-1,0.182691777,95
12/16/2015,0.839463762,1,-1,0.171642266,94
12/17/2015,1.533269024,0.576353815,-0.850745132,1.589669811,93
12/18/2015,1.233911763,0.736753222,-0.858908375,0.804559194,92
12/21/2015,1.387364168,0.994445222,-0.859597286,0.185036386,89
12/22/2015,1.010061411,1,-0.929352347,0.175638173,88
12/23/2015,1.684893636,1,-0.791057346,0.138090811,87
12/24/2015,1.16002606,1,-1,0.148549243,86
12/28/2015,1.471106512,1,-0.813331346,0.161990243,82
12/29/2015,1.285808848,0.64956232,-0.873198015,1.019833798,81
12/30/2015,1.582319819,0.996072487,-0.917049739,0.166605945,80
12/31/2015,1.445397308,1,-0.933387143,0.169804692,79
1/4/2016,1.486357952,0.241651204,-0.817833271,10,75
1/5/2016,1.369042032,0.565425121,-0.926199725,1.783061497,74
1/6/2016,1.750307089,0.497867713,-0.762937865,2.257215847,73
1/7/2016,1.329279578,0.971226383,-0.985984348,0.249501476,85
1/8/2016,1.533759934,1,-0.88033757,0.217047294,84
1/11/2016,1.28914709,0.64062995,-0.953678334,1.382630013,81
1/12/2016,1.40228775,0.740833107,-0.9022367,0.763791015,80
1/13/2016,1.516869852,0.990680236,-0.871525568,0.22251045,79
1/14/2016,1.359169845,0.570574216,-0.917525635,1.953496147,78
1/15/2016,1.607480256,1,-0.873716257,0.21825337,77
1/19/2016,1.130860019,0.780349979,-0.539907685,0.656901276,73
1/20/2016,1.364684172,1,-0.920152131,0.229560843,87
1/21/2016,1.268525827,0.997903482,-0.937620597,0.228266034,86
1/22/2016,1.358115193,1,-0.886712292,0.187075538,85
1/25/2016,1.534723297,1,-0.8727347,0.213898283,82
1/26/2016,2.307861715,1,-0.65162232,0.166236552,81
1/27/2016,1.406447337,0.663549905,-0.886656598,1.231629584,80
1/28/2016,1.518137384,1,-0.902638634,0.20444522,79
1/29/2016,1.473379911,1,-0.896070953,0.166726389,78
2/1/2016,1.412499587,0.5865956,-0.856946144,1.63233278,75
2/2/2016,1.329959677,0.664876465,-0.926467829,1.179625609,74
2/3/2016,1.483931267,0.634336576,-0.891705868,1.359158569,73
2/4/2016,1.144839008,0.688023225,-0.930737867,1.055621601,107
2/5/2016,1.201941533,1,-0.939675149,0.217298831,106
2/8/2016,1.151869484,0.915808991,-0.94184803,0.357707917,103
2/9/2016,1.032918396,1,-1,0.234413184,102
2/10/2016,1.146494524,0.995225611,-1,0.241551435,101
2/11/2016,1.222289111,1,-0.938980677,0.246147154,100
2/12/2016,1.036368945,1,-1,0.231759148,99
2/16/2016,2.282259776,1,-0.788230267,0.178490549,95
2/17/2016,1.06078171,1,-1,0.207558705,94
2/18/2016,1.283157884,0.998931239,-0.965638891,0.204749604,93
2/19/2016,1.854025283,0.971527411,-0.864810688,0.190869287,92
2/22/2016,1.618949243,0.999925474,-0.894374261,0.179905179,89
2/23/2016,1.302158241,0.56947486,-1,1.898116479,88
2/24/2016,1.484332949,0.998287396,-0.899949049,0.195531734,87
2/25/2016,1.45351141,0.948979881,-1,0.239058405,86
2/26/2016,1.398622688,1,-1,0.188095097,85
2/29/2016,1.345977534,0.660287852,-0.899417581,1.138113271,82
3/1/2016,1.337696433,0.570612834,-0.974717356,1.656582163,81
3/2/2016,1.410658264,0.524108277,-0.912756922,2.027472173,80
3/3/2016,1.370906852,0.610827541,-1,1.262712123,79
3/4/2016,1.594078657,1,-0.887238359,0.159073458,78
3/7/2016,2.230588911,1,-0.73265169,0.126510183,75
3/8/2016,1.368487191,0.903917648,-1,0.259165571,74
3/9/2016,2.329718189,1,-0.822511243,0.136834235,73
3/10/2016,1.460327028,1,-0.984281135,0.177433107,100
3/11/2016,1.155074869,1,-1,0.169570854,99
3/14/2016,1.56456607,1,-0.900851259,0.160945611,96
3/15/2016,1.550058391,0.938737313,-0.888322391,0.223210103,95
3/16/2016,1.342375389,1,-0.964244906,0.145039981,94
3/17/2016,1.556172419,1,-0.300050589,0.128303481,93
3/18/2016,1.142491491,1,-0.737476013,0.141207001,92
3/21/2016,0.918481543,0.982816897,-1,0.167842096,89
3/22/2016,1.732653592,0.741761785,-0.717130214,0.499699458,88
3/23/2016,1.130162152,0.991479683,-0.957407348,0.168611968,87
3/24/2016,1.025867443,1,-1,0.150178087,86
3/28/2016,0.909200891,0.991433319,-1,0.159026186,82
3/29/2016,1.047103588,0.984232581,-1,0.152380136,81
3/30/2016,1.885480198,1,-0.727421908,0.123674614,80
3/31/2016,1.324576821,1,-1,0.141479347,79
4/1/2016,1.116666264,1,-1,0.143420194,78
4/4/2016,0.930077709,0.744957801,-1,0.583706504,75
4/5/2016,1.337257395,0.988672913,-0.735290733,0.148533459,74
4/6/2016,1.641386796,0.53041488,-0.832656448,1.700639016,73
4/7/2016,1.453830374,1,-1,0.161233771,85
4/8/2016,1.390638184,0.658003918,-0.705584961,0.982550947,84
4/11/2016,1.703676795,1,-0.873387147,0.156307684,81
4/12/2016,1.145285385,1,-1,0.150785409,80
4/13/2016,1.272947155,0.995114694,-1,0.146006621,79
4/14/2016,1.319598885,0.664216497,-0.75598904,0.887705262,78
4/15/2016,2.133186628,1,-0.679096993,0.128238431,77
4/18/2016,1.553097702,1,-0.761906419,0.132812575,74
4/19/2016,1.946034538,1,-0.68333854,0.125942825,73
4/20/2016,1.673232352,0.517740793,-0.688491446,1.664328405,87
4/21/2016,1.678596123,1,-0.760711013,0.135449864,86
4/22/2016,1.799858218,1,-0.675115884,0.130661004,85
4/25/2016,1.797994347,0.660930518,-0.635704542,0.820654001,82
4/26/2016,1.777507889,1,-0.77320237,0.13526825,81
4/27/2016,1.820036617,1,-0.662983619,0.13077199,80
4/28/2016,1.744834725,1,-0.773256673,0.140859424,79
4/29/2016,1.44910347,0.585307585,-0.651092237,1.477868436,78
5/2/2016,1.652373342,0.512522132,-0.845357541,1.881472699,75
5/3/2016,1.7212309,1,-0.880240603,0.148656663,74
5/4/2016,1.061452221,0.967855981,-0.9355577,0.192556784,73
5/5/2016,1.588439312,1,-0.825720847,0.155508944,107
5/6/2016,1.386230628,0.740915684,-0.972026711,0.614154649,106
5/9/2016,1.372826968,1,-1,0.153839549,103
5/10/2016,1.353263141,0.618286746,-1,1.111945363,102
5/11/2016,1.727672041,0.978240909,-0.81593716,0.160268557,101
5/12/2016,1.372439355,0.603863123,-0.990375657,1.230118427,100
5/13/2016,1.295172461,0.680918754,-0.952457236,0.848900633,99
5/16/2016,1.481700896,1,-0.945332751,0.149264357,96
5/17/2016,1.293616926,0.583530088,-1,1.428112787,95
5/18/2016,1.438855268,0.967503728,-0.982331039,0.187598381,94
5/19/2016,1.403918575,1,-1,0.160444545,93
5/20/2016,1.496218222,0.996622804,-0.918497332,0.152808487,92
5/23/2016,1.460847265,0.743240075,-0.901197345,0.584602339,89
5/24/2016,1.492971042,0.59790579,-0.861190183,1.171664604,88
5/25/2016,1.539550924,0.284365256,-0.802003909,5.95387308,87
5/26/2016,1.697571811,0.992757302,-0.802019597,0.133542128,86
5/27/2016,1.735108559,0.950345383,-0.799813693,0.161370851,85
5/31/2016,1.614204806,0.554324011,-0.797219229,1.406721959,81
6/1/2016,1.650550272,0.537509138,-0.808590352,1.510249813,80
6/2/2016,1.677532261,0.568248922,-0.82812458,1.24707282,79
6/3/2016,1.34381228,1,-0.992897602,0.13146502,78
6/6/2016,1.755362871,0.534686021,-0.775306441,1.46413388,75
6/7/2016,1.714760999,0.254196703,-0.784666626,6.631693331,74
6/8/2016,1.824970071,0.40844337,-0.705662892,2.912886662,73
6/9/2016,1.653821825,1,-0.848965841,0.137857381,100
6/10/2016,2.08796318,1,-0.22250106,0.139149181,99
6/13/2016,1.699236275,1,-0.907857999,0.176133434,96
6/14/2016,1.7306128,0.996324069,-0.876267421,0.173978717,95
6/15/2016,1.541871381,0.555939843,-0.949868505,1.816028868,94
6/16/2016,2.207414383,1,-0.163932491,0.145470611,93
6/17/2016,1.467931893,0.531475155,-0.908372146,2.037638046,92
6/20/2016,1.7695996,1,-0.810226152,0.156162326,89
6/21/2016,1.56698943,0.599644538,-0.882743955,1.333781753,88
6/22/2016,1.735026201,1,-0.84074079,0.167083448,87
6/23/2016,1.561617485,0.222134659,-0.837470767,9.216679089,86
6/24/2016,1.6026349,1,-0.722177217,0.16519204,85
6/27/2016,1.66357849,0.484429133,-0.778896647,2.684172745,82
6/28/2016,1.45001256,0.226992568,-0.872495847,10,81
6/29/2016,1.438512692,0.21715218,-0.88281861,9.95796793,80
6/30/2016,1.654134715,0.510321059,-0.803803726,1.961952678,79
7/1/2016,1.555363649,0.197949599,-0.852942709,10,78
7/5/2016,1.679078742,0.66350101,-0.8637063,0.881058996,74
7/6/2016,1.107333719,0.872572537,-1,0.303379023,73
7/7/2016,1.610683267,0.991551773,-1,0.153129659,86
7/8/2016,1.811037291,0.708878722,-0.753590416,0.601784499,85
7/11/2016,1.784840525,0.538152524,-0.690882148,1.511032072,82
7/12/2016,1.967311841,1,-0.648891769,0.120391735,81
7/13/2016,1.103862858,0.745704812,-0.531672897,0.561773046,80
7/14/2016,1.990099336,1,-0.58660164,0.119045271,79
7/15/2016,1.798334634,0.596689803,-0.757100513,1.075426967,78
7/18/2016,1.868788778,0.631213801,-0.707976267,0.883415074,75
7/19/2016,2.010869034,0.543578196,-0.330824783,1.434386041,74
7/20/2016,1.812629366,0.72734958,-0.804323697,0.521358542,73
7/21/2016,1.68402426,0.564869726,-0.735616437,1.290168642,93
7/22/2016,1.777563118,0.552068603,-0.686437051,1.329538696,92
7/25/2016,1.810088898,0.994251961,-0.737966113,0.129028455,89
7/26/2016,1.664541281,0.452423217,-0.71468053,2.388111515,88
7/27/2016,1.676953153,0.550320422,-0.713702835,1.367838369,87
7/28/2016,1.727210633,0.534412717,-0.658118085,1.438352949,86
7/29/2016,1.757883555,1,-0.779947236,0.119009193,85
8/1/2016,1.845430204,0.750198871,-0.632654818,0.446826353,82
8/2/2016,1.371617226,1,-1,0.138116548,81
8/3/2016,1.818119146,0.418178426,-0.661031524,2.731368042,80
8/4/2016,1.281864195,0.842253194,-1,0.304730657,79
8/5/2016,1.728860414,0.162147659,-0.579390647,10,78
8/8/2016,1.251816315,1,-0.938906083,0.126518987,75
8/9/2016,1.245877697,1,-1,0.125312293,74
8/10/2016,2.007492349,1,-0.693846337,0.113351462,73
8/11/2016,1.702631718,0.992717084,-0.726729611,0.125343746,100
8/12/2016,1.723175678,0.994835666,-0.740946896,0.123451159,99
8/15/2016,1.135591631,0.96750073,-0.915794708,0.160258526,96
8/16/2016,1.14415468,1,-1,0.137059579,95
8/17/2016,1.146933479,0.726048923,-0.829766637,0.596688495,94
8/18/2016,0.893684057,0.944862086,-1,0.178523005,93
8/19/2016,1.155414546,0.961283029,-0.847449945,0.157202313,92
8/22/2016,1.702891825,0.999554661,-0.802375917,0.121060144,89
8/23/2016,1.52423886,1,-0.846905181,0.125756509,88
8/24/2016,1.787397623,1,-0.741816215,0.124126497,87
8/25/2016,1.721632991,0.998992372,-0.823122482,0.127510478,86
8/26/2016,1.771330255,1,-0.759215671,0.126203221,85
8/29/2016,1.678193074,0.536760623,-0.855900742,1.478699889,82
8/30/2016,1.59084543,1,-0.862976421,0.124517733,81
8/31/2016,1.507207184,1,-0.930880828,0.129794376,80
9/1/2016,1.755964299,1,-0.741092618,0.125129207,79
9/2/2016,1.084133781,0.620237992,-0.997388982,0.995339039,78
9/6/2016,1.865488899,1,-0.77853508,0.114602736,74
9/7/2016,1.923019005,1,-0.774911103,0.112591208,73
9/8/2016,1.562117826,1,-0.210714185,0.130235063,100
9/9/2016,1.616583527,1,-0.3365637,0.153357703,99
9/12/2016,1.608186065,0.981749866,-0.847712772,0.156391078,96
9/13/2016,1.19105383,1,-1,0.160478918,95
9/14/2016,2.16671138,0.930627174,-0.138562751,0.205938981,94
9/15/2016,1.465533566,0.978289271,0,0.162871651,93
9/16/2016,1.387172358,1,-0.882589534,0.1535664,92
9/19/2016,1.963190261,0.997751988,-0.302806567,0.139460972,89
9/20/2016,1.997123844,1,-0.350499376,0.140066547,88
9/21/2016,0.880464798,0.998608406,-0.988410452,0.155678634,87
9/22/2016,1.624635522,1,-0.78607333,0.125235449,86
9/23/2016,1.083456524,0.820699526,-1,0.362807267,85
9/26/2016,1.567322505,0.995780846,-0.880945056,0.150751945,82
9/27/2016,1.632966844,0.988921245,-0.837188574,0.145837932,81
9/28/2016,1.302011219,1,-0.888908838,0.131158402,80
9/29/2016,2.710503614,0.157669079,-0.362816055,10,79
9/30/2016,1.187776866,1,-0.435137323,0.135925587,78
10/3/2016,2.515238962,1,-0.309208554,0.114753631,75
10/4/2016,2.756261853,1,-0.240828034,0.099146287,74
10/5/2016,1.161078931,1,-0.843872426,0.135516633,73
10/6/2016,1.715773518,1,-0.794928767,0.129570469,86
10/7/2016,1.672003276,0.701012011,-0.892517538,0.669283746,85
10/10/2016,1.678701454,1,-1,0.1299016,82
10/11/2016,1.517732548,1,-1,0.143923073,81
10/12/2016,1.623036457,0.982311244,-0.939053437,0.157148557,80
10/13/2016,1.702781867,1,-0.862125632,0.146687913,79
10/14/2016,2.500221438,1,-0.467225859,0.128119042,78
10/17/2016,1.616976301,0.993992715,-0.929255701,0.152271699,75
10/18/2016,1.486529328,0.59033726,-0.970505311,1.2946119,74
10/19/2016,1.790399871,1,-0.859780538,0.134922887,73
10/20/2016,1.017782242,1,-1,0.139885045,93
10/21/2016,1.237658588,0.666879444,-0.594545991,0.834965371,92
10/24/2016,0.955910618,1,-1,0.135743438,89
10/25/2016,1.084271746,0.990319203,-1,0.144040966,88
10/26/2016,1.857751391,1,-0.762952109,0.127889844,87
10/27/2016,1.661231299,1,-0.835795818,0.135999579,86
10/28/2016,0.626263216,1,-1,0.151606881,85
10/31/2016,1.194537822,0.982875629,-1,0.165940962,82
11/1/2016,0.916599382,1,-1,0.159388276,81
11/2/2016,0.873730746,1,-1,0.150980347,80
11/3/2016,0.97282046,1,-1,0.172211891,79
11/4/2016,0.849429118,0.683376744,-0.911875898,0.951410098,78
11/7/2016,0.93029904,1,-0.437845975,0.159211151,75
11/8/2016,1.054113707,1,-1,0.153605587,74
11/9/2016,2.101490763,0.996964499,-0.689010176,0.121397813,73
11/10/2016,1.533961605,0.616326801,-0.861320382,1.042673503,100
11/11/2016,1.66966629,1,-0.717893754,0.129814047,99
11/14/2016,1.530484698,0.992712865,-0.234765899,0.143354216,96
11/15/2016,1.752909575,0.985974029,-0.657117935,0.132425402,95
11/16/2016,1.705294516,1,-0.719600696,0.12514918,94
11/17/2016,1.780701755,1,-0.640107615,0.120962161,93
11/18/2016,1.727682153,1,-0.738174202,0.123035645,92
11/21/2016,1.789699822,0.158121048,-0.09442375,10,89
11/22/2016,1.687862768,0.998478341,-0.224044394,0.118954911,88
11/23/2016,1.371589125,0.176078911,-0.638335064,10,87
11/25/2016,1.267283805,0.192074814,-0.51652149,9.2207692,85
11/28/2016,1.691603455,0.490422884,-0.675929616,1.880757745,82
11/29/2016,1.392733991,0.998303066,-0.773678587,0.125390366,81
11/30/2016,1.895977301,1,-0.642243693,0.119470984,80
12/1/2016,1.81371971,1,-0.410981302,0.125044686,79
12/2/2016,1.962103458,1,-0.636181297,0.123232055,78
12/5/2016,1.522632363,1,-0.698204863,0.120965142,75
12/6/2016,1.232868626,1,-0.914634527,0.123620403,74
12/7/2016,2.174146764,1,-0.329203604,0.106253108,73
12/8/2016,1.812832862,0.969611,-0.17554743,0.144018303,100
12/9/2016,1.601406951,1,-0.023125355,0.127295612,99
12/12/2016,2.36816921,1,0,0.108978616,96
12/13/2016,1.585416794,0.984266694,-0.229819266,0.140627176,95
12/14/2016,2.597715892,1,-0.027479456,0.106490294,94
12/15/2016,1.810418654,1,0,0.115566488,93
12/16/2016,1.086195072,1,-0.904081566,0.136338399,92
12/19/2016,1.650383338,1,-0.356458052,0.126232976,89
12/20/2016,2.050545238,0.983010306,-0.306839436,0.122971152,88
12/21/2016,1.69010456,0.99912384,-0.618103394,0.121184266,87
12/22/2016,0.784656243,1,-1,0.136966791,86
12/23/2016,0.793176537,0.991415663,-0.952299827,0.143490651,85
12/27/2016,1.732746372,0.630185984,-0.601254033,0.900660059,81
12/28/2016,2.783711139,0.463800394,-0.096215776,1.897870302,80
12/29/2016,2.576221889,0.161367441,-0.3500978,10,79
12/30/2016,2.468680846,0.937013502,-0.239491549,0.160216909,78
1/3/2017,1.174435033,1,-0.659772446,0.139717617,74
1/4/2017,1.850055847,1,-0.191058533,0.118381612,73
1/5/2017,1.708226131,0.742895274,-0.78950969,0.467749534,86
1/6/2017,1.625437759,0.688620516,-0.730889625,0.632457917,85
1/9/2017,1.373497024,0.693249062,-0.805369608,0.657441833,82
1/10/2017,1.895109593,0.996075622,-0.690947168,0.11637877,81
1/11/2017,1.74763881,1,-0.697051457,0.115630709,80
1/12/2017,1.975409109,1,-0.446977341,0.110821949,79
1/13/2017,1.643091986,0.696862103,-1,0.605427336,78
1/17/2017,1.998386182,1,-0.684396706,0.113639482,74
1/18/2017,1.927402935,0.753504075,-0.973870582,0.433320459,73
1/19/2017,1.20253377,1,-0.64386946,0.125880224,93
1/20/2017,0.667173186,0.786339013,-1,0.387939146,92
1/23/2017,0.905957202,0.985238227,-1,0.134426003,89
1/24/2017,1.388848042,1,-0.946849012,0.117106836,88
1/25/2017,1.489147169,0.962213048,-0.844168628,0.138151636,87
1/26/2017,1.419019414,1,-0.758107945,0.112221116,86
1/27/2017,0.855099074,1,-1,0.11734995,85
1/30/2017,1.455222065,0.997185777,-0.980528131,0.124165562,82
1/31/2017,0.859891336,1,-1,0.124955975,81
2/1/2017,0.852739867,0.992292372,-0.87617244,0.136472185,80
2/2/2017,1.728595818,1,-0.744769707,0.110046007,79
2/3/2017,0.770698421,1,-0.871200112,0.122141202,78
2/6/2017,1.173453003,0.998865107,-1,0.116234753,75
2/7/2017,1.190974547,0.669384089,-0.582365247,0.75355562,74
2/8/2017,1.653089785,1,-0.805206714,0.111287964,73
2/9/2017,1.010170072,1,-1,0.125257228,100
2/10/2017,1.816025626,0.535961721,-0.454726667,1.380109954,99
2/13/2017,1.336450329,1,-0.928128342,0.115673914,96
2/14/2017,1.213827335,1,-0.967520594,0.108721158,95
2/15/2017,1.030212424,0.946441494,-1,0.15573438,94
2/16/2017,0.820321253,1,-0.980769444,0.11265244,93
2/17/2017,1.13925324,1,-1,0.115031006,92
2/21/2017,1.190032254,1,-0.885257821,0.118555275,88
2/22/2017,1.762895292,1,-0.674227694,0.110733952,87
2/23/2017,1.659207996,1,-0.746962393,0.116883191,86
2/24/2017,0.904773805,0.987038825,-1,0.139057958,85
2/27/2017,1.540004648,0.198421454,-0.627402141,9.178511988,82
2/28/2017,0.965791343,0.775970534,-1,0.456672309,81
3/1/2017,0.861280496,1,-0.808473972,0.132821424,80
3/2/2017,1.578489779,0.187559233,-0.594023093,9.797362039,79
3/3/2017,1.290316889,0.997717345,-0.835567987,0.11826519,78
3/6/2017,1.002836202,0.979954232,-0.981270907,0.13341447,75
3/7/2017,1.412739685,1,-0.792554945,0.112787466,74
3/8/2017,1.71006063,0.174169014,-0.677713508,10,73
3/9/2017,0.989060025,0.971315601,-0.946888423,0.159392634,100
3/10/2017,1.037028523,1,-0.878364825,0.125021322,99
3/13/2017,0.79093327,1,-1,0.128171948,96
3/14/2017,1.284961131,1,-0.84542407,0.125392677,95
3/15/2017,0.834395893,1,-1,0.12801399,94
3/16/2017,0.54470836,1,-0.512754587,0.134647771,93
3/17/2017,1.721157919,0.959687072,-0.676698711,0.13979803,92
3/20/2017,1.940931128,1,-0.40027015,0.107970047,89
3/21/2017,1.119789315,1,-1,0.133849872,88
3/22/2017,1.546272663,0.499446439,-0.747728015,1.851367895,87
3/23/2017,1.574118573,0.575113666,-0.763971122,1.246762368,86
3/24/2017,1.619742854,0.477624806,-0.744128501,2.080133171,85
3/27/2017,1.647280621,0.537313107,-0.711493074,1.44908512,82
3/28/2017,1.284610799,1,-0.907055021,0.121335402,81
3/29/2017,1.352721544,1,-0.85332044,0.118419626,80
3/30/2017,1.760217711,0.333311176,-0.627130101,3.999402218,79
3/31/2017,1.748148001,0.164453641,-0.522972665,9.918756466,78
4/3/2017,1.858578351,0.475769911,-0.583861797,1.880185857,75
4/4/2017,1.198538304,1,-0.919181626,0.116713992,74
4/5/2017,1.822772339,0.174337283,-0.5586621,10,73
4/6/2017,1.826542163,1,-0.61331377,0.109483552,86
4/7/2017,1.191332249,0.757036365,-0.630575857,0.46537672,85
4/10/2017,1.265957249,0.989449069,-1,0.134199691,82
4/11/2017,1.652034466,0.570470531,-0.797876434,1.268603683,81
4/12/2017,1.799860325,0.670425364,-0.802233325,0.73379417,80
4/13/2017,1.41926651,0.643078369,-0.788420737,0.933770245,79
4/17/2017,1.911249703,0.662792317,-0.743446904,0.73500943,75
4/18/2017,2.078436322,1,-0.710370143,0.113761628,74
4/19/2017,1.903811473,0.972756611,-0.747759094,0.141538364,73
4/20/2017,1.73475659,0.598942812,-0.722372888,1.004446289,93
4/21/2017,1.877253301,0.985292544,-0.740013001,0.122134097,92
4/24/2017,1.811444352,0.991027258,-0.501262865,0.102318998,89
4/25/2017,1.914610758,0.431361758,-0.476298822,2.119040867,88
4/26/2017,1.381478939,0.623793354,-0.669855962,0.872194907,87
4/27/2017,1.876625956,0.681551795,-0.667238295,0.537663978,86
4/28/2017,1.831420268,0.648650884,-0.684624044,0.657956992,85
5/1/2017,1.860764419,0.652594286,-0.650509599,0.646176222,82
5/2/2017,1.899591887,0.525878215,-0.556682751,1.304291471,81
5/3/2017,1.944489736,0.557784375,-0.634694298,1.096628305,80
5/4/2017,1.614323501,1,-0.695405437,0.097043221,79
5/5/2017,1.257617933,1,-0.849777643,0.101543208,78
5/8/2017,1.307854596,0.655564322,-0.614649933,0.766240449,75
5/9/2017,2.049659684,0.600155009,-0.581109635,0.816667075,74
5/10/2017,2.145465393,1,-0.658525542,0.091425018,73
5/11/2017,1.561897471,0.476781791,-0.737649812,1.838893676,100
5/12/2017,1.637263781,0.688500356,-0.738265563,0.570064182,99
5/15/2017,1.500587856,0.643310666,-0.881405847,0.733697875,96
5/16/2017,1.512922366,1,-0.756912358,0.103109321,95
5/17/2017,1.506096197,0.649446953,-0.957861818,0.843226123,94
5/18/2017,1.224710111,1,-0.467516885,0.121183494,93
5/19/2017,1.623596501,0.496282627,-0.776399172,1.671406234,92
5/22/2017,1.138674996,1,-0.84650999,0.109871166,89
5/23/2017,1.145577054,1,-1,0.106809234,88
5/24/2017,1.79482657,0.640490358,-0.651264725,0.676576199,87
5/25/2017,1.541463222,1,-0.676016455,0.09811096,86
5/26/2017,1.136799168,1,-1,0.102652936,85
5/30/2017,1.901162188,0.436579399,-0.543183897,2.039356,81
5/31/2017,1.770560333,0.401892424,-0.792274343,2.499556029,80
6/1/2017,1.579756932,0.999072029,-0.720775582,0.092610362,79
6/2/2017,1.822336161,0.129596286,-0.349454035,10,78
6/5/2017,1.850150502,1,-0.693556233,0.093895296,75
6/6/2017,2.108773567,0.618992986,-0.610786448,0.738060818,74
6/7/2017,1.597293181,1,-0.750686149,0.098141216,73
6/8/2017,1.206268421,1,-0.138461837,0.1150453,100
6/9/2017,1.665646547,0.628842578,-0.688277934,0.776420728,99
6/12/2017,2.376843829,0.994801751,-0.068740088,0.098318719,96
6/13/2017,1.780087129,0.975249051,0,0.116158311,95
6/14/2017,0.909311445,0.977938866,-1,0.116448061,94
6/15/2017,0.504098917,1,-1,0.113723313,93
6/16/2017,1.004079135,0.964757992,-0.829500252,0.131752535,92
6/19/2017,1.283319843,1,-0.804281267,0.104287339,89
6/20/2017,1.908789548,1,-0.702957396,0.101314755,88
6/21/2017,2.831983434,0.453432957,-0.473967654,1.614346146,87
6/22/2017,2.345347787,0.136381618,-0.462264351,10,86
6/23/2017,1.526757596,1,-0.645392245,0.10357191,85
6/26/2017,1.972632178,0.997758823,-0.711681283,0.094504752,82
6/27/2017,0.763061994,0.778452597,-1,0.409720597,81
6/28/2017,0.397276117,0.972594649,-1,0.136832846,80
6/29/2017,2.083090186,1,-0.535937208,0.098582563,79
6/30/2017,1.968224109,1,0,0.099518804,78
